time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
3.0180000000000002,-4.65,-0.66,-9.01,-0.89,-0.45,-0.9,-31.84,-41.74,-25.44,9.996119246987803,58.33701055076443,78.71447582885988,-196.18995268244552,-129.30609411803914,-229.60759000633206,-6.777800149769587,-0.8928906221198153,-29.28703852534566,-4.690803724620467,-1.7322023147799388,-46.6420545013758,-0.303956562988431,-0.9239250096795035,0.23232086497985796,-0.8232504961551097,0.37745425466827387,0.4240128609054016,-0.4794465855511181,-0.0623767754981548,-0.8753514205630942
3.029,-4.65,-0.66,-9.01,-0.89,-0.45,-0.9,-31.84,-41.74,-25.44,10.160620059819184,58.33701055076443,76.96851524637327,-196.91061411249785,-129.6704734927847,-230.33634875582317,-6.843516221198159,-0.9022180645161286,-29.414372246543817,-4.78659090715183,-1.7448210812102887,-47.05595323592697,-0.3039527220536275,-0.9242114342997173,0.23118383911045678,-0.8238286957435964,0.37685474064966096,0.42342270194131243,-0.47845482840660625,-0.061755397817001345,-0.875937924749733
3.041,-4.66,-0.58,-8.89,-0.88,-0.5,-0.9,-31.84,-41.74,-25.44,10.160620059819184,58.33701055076443,76.96851524637327,-197.63127554255018,-130.03485286753028,-231.06510750531427,-6.90923229262673,-0.911545506912442,-29.541705967741972,-4.883306821305561,-1.7575716676128454,-47.47165151282599,-0.30374943716620395,-0.9246343019989042,0.22975571154644595,-0.8243383580719591,0.3759648007630106,0.4232218567116499,-0.47770550638697995,-0.06084304524125243,-0.8764106189528571
3.056,-4.63,-0.71,-8.95,-0.88,-0.54,-0.92,-31.47,-42.44,-25.1,10.054058881864579,58.33701055076443,77.60141730961841,-198.3438396531637,-130.43971883946978,-231.79386625480538,-6.975089688940094,-0.9197423502304143,-29.66734379032262,-4.980951467081658,-1.7704540739876091,-47.88914933207287,-0.30233703089622466,-0.925388684859276,0.22857843661044452,-0.8248466475913222,0.37417487928500703,0.4238173753745917,-0.4777241125442722,-0.06040647023680592,-0.8764306764640986
3.067,-4.63,-0.71,-8.95,-0.88,-0.54,-0.92,-31.47,-42.44,-25.1,10.101658279708337,58.49379881662671,79.23407640505731,-199.05640376377724,-130.87697408916443,-232.53881964317407,-7.04052311059908,-0.9297764170506908,-29.793829562212018,-5.079526841752427,-1.7834523221561305,-48.308422726399925,-0.300927007298061,-0.9261376941774138,0.22740252351804752,-0.8253514184438131,0.37238749874949306,0.42440851410861424,-0.4777425795880228,-0.05997101132080094,-0.8764505151175063
3.079,-4.64,-0.72,-8.88,-0.89,-0.6,-0.92,-31.47,-42.44,-25.1,10.101658279708337,58.49379881662671,79.23407640505731,-199.76896787439077,-131.3142293388591,-233.28377303154275,-7.105956532258067,-0.9398104838709673,-29.920315334101417,-5.179026953500951,-1.7965923766583896,-48.729483679441,-0.2991435410856372,-0.92658572190643,0.22792990542244718,-0.8259592091628564,0.37105321924518125,0.42439473758148344,-0.4778122294644775,-0.06130585980905446,-0.8763201840236582
3.091,-4.64,-0.72,-8.88,-0.89,-0.6,-0.92,-31.47,-42.44,-25.1,10.045018665985644,58.49379881662671,80.99807707901756,-200.4896293044431,-131.8000685051865,-234.02872641991144,-7.1715312788018455,-0.9499858755760364,-30.04581183179727,-5.27945180232723,-1.8098742374943864,-49.152332191196095,-0.2985455039596086,-0.9266148832619998,0.2285944885224795,-0.8268062456931534,0.3707448038911386,0.4230126741251545,-0.4767200584706882,-0.06271481886342195,-0.8768151671513398
3.106,-4.93,-1.36,-8.14,-0.89,-0.59,-0.89,-31.47,-42.44,-25.1,10.045018665985644,58.49379881662671,80.99807707901756,-201.21029073449543,-132.28590767151388,-234.77367980828012,-7.237106025345624,-0.9601612672811055,-30.171308329493122,-5.38080338550357,-1.8232999019364269,-49.57695428075906,-0.29534436515715445,-0.9268647330986107,0.2317185199934585,-0.8274083881643474,0.36940553073717386,0.42300698937022735,-0.4776683631612986,-0.0667931164030266,-0.8759974968206118
3.117,-5.01,-1.75,-8.06,-0.97,-0.38,-0.72,-31.47,-42.44,-25.1,9.613225265227067,58.49379881662671,79.6452554150446,-201.93095216454776,-132.7636495184025,-235.49434123833245,-7.3067791935483895,-0.9793814516129028,-30.286346785714322,-5.48308170302997,-1.8368693699845113,-50.0033499481299,-0.29200720446648054,-0.9269724783374615,0.23548634131213542,-0.828049780961914,0.3682437703156048,0.42276481153553275,-0.4786077232855707,-0.0715440425797468,-0.875109191577114
3.129,-5.01,-1.75,-8.06,-0.97,-0.38,-0.72,-31.47,-42.44,-25.1,9.650191707940316,58.49379881662671,72.55781517875131,-202.7163921501104,-133.07134765707653,-236.07734823792535,-7.377582960829495,-1.0041133064516126,-30.400254642857178,-5.586344675803309,-1.8507104670662342,-50.43137139515796,-0.29045269204862323,-0.9262588995755946,0.24017011604010277,-0.8282768119977001,0.36904896499583895,0.4216163945370562,-0.4791604703944538,-0.07646772124569161,-0.8743900338057707
3.142,-4.47,-0.86,-8.44,-1.03,0.0,-0.34,-31.47,-42.44,-25.1,9.650191707940316,58.49379881662671,72.55781517875131,-203.50183213567306,-133.37904579575056,-236.66035523751825,-7.448386728110601,-1.0288451612903222,-30.514162500000033,-5.690608282002036,-1.8649010868015359,-50.86100264366479,-0.29185296247236103,-0.925453841652254,0.2415720084512925,-0.8287208941438639,0.37077670541266045,0.41922108049658957,-0.4775390328606673,-0.07784485657009037,-0.8751552150333566
3.156,-4.53,1.37,-10.56,-1.05,0.02,-0.36,-31.47,-42.44,-25.1,9.589270045211991,58.49379881662671,62.146775224373606,-204.33585603786844,-133.37904579575056,-236.93566409843712,-7.511558951612906,-1.0409991013824882,-30.63344070276501,-5.795872521626152,-1.8794412291904166,-51.29224369365039,-0.297103459623787,-0.925691507451796,0.23414689259351404,-0.8289884300639839,0.3717522994756439,0.41782581377246475,-0.47382245314002164,-0.06996757010353409,-0.8778364437833389
3.168,-4.53,1.37,-10.56,-1.05,0.02,-0.36,-31.47,-42.44,-25.1,11.572009332868689,58.49379881662671,63.60863798564999,-205.1860745789414,-133.36285115687298,-237.22716759823356,-7.575579124423966,-1.0216375921658982,-30.782679781106026,-5.902029541971124,-1.8941531369976274,-51.725170441462396,-0.30224282924344087,-0.9258693869936104,0.22674909128593335,-0.8292489497021227,0.37269600254286356,0.4164659279058688,-0.47010153327642606,-0.06215760546100631,-0.8804209109820752
3.18,-4.36,0.1,-10.17,-0.9,-0.56,-0.99,-31.47,-42.44,-25.1,11.572009332868689,58.49379881662671,63.60863798564999,-206.03629312001436,-133.3466565179954,-237.51867109803,-7.6395992972350255,-1.0022760829493083,-30.93191885944704,-6.009091326670788,-1.9085914184988937,-52.16020630882971,-0.3069345742310197,-0.9247841517492255,0.22486760508149733,-0.8299849990824275,0.3757159307978848,0.4122650126348607,-0.4657424915548994,-0.06009835287380727,-0.8828771825922844
3.192,-4.36,0.1,-10.17,-0.9,-0.56,-0.99,-31.47,-42.44,-25.1,11.065645033164582,58.49379881662671,83.10258551043827,-206.76505186950547,-133.80010640656764,-238.32030572247024,-7.70121694700461,-1.0008628341013819,-31.075646267281144,-6.117057875725145,-1.9227560736942153,-52.59735129575233,-0.3120276936460633,-0.9238134639879653,0.22182741524093674,-0.8306767032890411,0.3785922996450441,0.4082206330678639,-0.46110186836616573,-0.05689072335656904,-0.8855216048099547
3.207,-4.45,-1.11,-8.25,-0.91,-0.97,-1.29,-30.92,-41.22,-26.28,11.065645033164582,58.49379881662671,83.10258551043827,-207.49381061899658,-134.25355629513987,-239.12194034691046,-7.762834596774195,-0.9994495852534556,-31.219373675115246,-6.22589523550499,-1.9369007561664753,-53.03652750861033,-0.31265376282550456,-0.923205097327607,0.2234725326732054,-0.8312156994128439,0.37978081999778435,0.4060135340249476,-0.45970434590143905,-0.05881221837453714,-0.8861224730979324
3.218,-4.64,-2.14,-7.55,-0.94,-0.78,-1.1,-30.92,-41.22,-26.28,9.439126018864247,57.84265899835518,106.16120986605851,-208.2306666879265,-135.03899628070252,-240.1664945545144,-7.8257241705069145,-1.015136647465437,-31.335966705069165,-6.335603406010323,-1.9510254659156736,-53.47773494740369,-0.309615590421435,-0.9229740014663342,0.22859829129984693,-0.8314181484300361,0.37943898816742333,0.40591860849147127,-0.4613914266966353,-0.06438203845565459,-0.8848575616985697
3.23,-4.64,-2.14,-7.55,-0.94,-0.78,-1.1,-30.92,-41.22,-26.28,9.116561851926416,57.84265899835518,94.18143531361015,-208.99181471517275,-135.67058719692815,-241.05719969278132,-7.891298917050693,-1.0453801728110592,-31.4426669930876,-6.4462003626919,-1.9653718728908562,-53.920590135849636,-0.30510518500312456,-0.9230549767492262,0.23426552452867422,-0.8314110077684732,0.3781430680569251,0.4071407081610823,-0.46439914109052893,-0.07055019474800486,-0.8828114791819359
3.242,-4.45,-1.08,-8.49,-1.09,-0.34,-0.67,-30.92,-41.22,-26.28,9.116561851926416,57.84265899835518,94.18143531361015,-209.75296274241902,-136.3021781131538,-241.94790483104825,-7.956873663594472,-1.0756236981566814,-31.549367281106033,-6.557724053723537,-1.9801456961395583,-54.364953264886736,-0.303302127586542,-0.9232701501139048,0.23575421376960543,-0.8314968550040683,0.37727637337604786,0.4077689519943374,-0.46542539629871976,-0.07235169659976672,-0.8821249528719358
3.257,-4.62,-0.28,-9.02,-1.18,-0.21,-0.52,-30.92,-41.22,-26.28,9.646190958093252,57.84265899835518,75.85147598452244,-210.63557056124714,-136.57748697407266,-242.49042523344718,-8.01976323732719,-1.090886785714285,-31.669352108294973,-6.670174479105235,-1.9953469356617795,-54.810824334515,-0.3030804049452391,-0.923586414666553,0.23479864305743348,-0.8317895812900664,0.3766234136031523,0.4077755470638286,-0.46504662195905244,-0.07171428706534676,-0.8823767338473875
3.2680000000000002,-4.62,-0.28,-9.02,-1.18,-0.21,-0.52,-30.92,-41.22,-26.28,10.138204969322725,57.84265899835518,74.85600950381368,-211.59105425502437,-136.74753068228725,-242.91148584426426,-8.085055334101384,-1.0948438824884785,-31.796827154377922,-6.783513690663176,-2.0107638805930663,-55.25839108833119,-0.3038197623090597,-0.9238593000211959,0.2327607050058331,-0.8321528471795124,0.37628882930104474,0.4073430444653259,-0.4639129131221695,-0.06993361643441054,-0.8831161295837071
3.2800000000000002,-4.52,-0.77,-8.94,-1.13,-0.26,-0.59,-30.92,-41.22,-26.28,10.138204969322725,57.84265899835518,74.85600950381368,-212.5465379488016,-136.91757439050184,-243.33254645508134,-8.150347430875577,-1.098800979262672,-31.924302200460872,-6.897775642026565,-2.026236749148926,-55.70775938176754,-0.30447826793994004,-0.9236744502443667,0.23263382023700055,-0.8326804029495388,0.37670603357177135,0.405876718739098,-0.4625325187444527,-0.0701289828558095,-0.8838244140481311
3.295,-4.42,-0.11,-9.4,-1.03,-0.28,-0.55,-30.92,-41.22,-26.28,10.047233450059771,57.84265899835518,74.54178712661695,-213.4615350453849,-137.1281046959104,-243.81028830196996,-8.214226278801844,-1.1096829953917042,-32.05064664746548,-7.012960333195402,-2.041765541329358,-56.15892921482405,-0.3065379587574806,-0.9237916247146429,0.22944174412664659,-0.8331709623800391,0.37696490359672075,0.40462774114367717,-0.4602832033514983,-0.06713043693731974,-0.8852304090738681
3.306,-4.42,-0.11,-9.4,-1.03,-0.28,-0.55,-30.92,-41.22,-26.28,10.387901616784788,57.84265899835518,68.79789383002166,-214.29555894758028,-137.35482964019653,-244.25564087110342,-8.276691877880184,-1.1112375691244232,-32.183492039170545,-7.1290477914466255,-2.057448123477365,-56.611884609322274,-0.30857694834974625,-0.9239003340039043,0.22624862380715682,-0.8336584583950037,0.3772192712270874,0.4033846751692122,-0.4580325771095587,-0.06413886686229633,-0.8866184997302937
3.318,-4.46,0.0,-9.47,-0.99,-0.42,-0.65,-32.96,-41.05,-26.78,10.387901616784788,57.84265899835518,68.79789383002166,-215.12958284977566,-137.58155458448266,-244.70099344023689,-8.339157476958524,-1.1127921428571421,-32.31633743087561,-7.246018044057174,-2.07315267562074,-57.06671743978829,-0.3115586045262589,-0.9234008679384249,0.22419204498869658,-0.8336907428005744,0.3788415856051726,0.4017944728151261,-0.45595063473393327,-0.061724307259961725,-0.8878621112419434
3.331,-4.46,0.0,-9.47,-0.99,-0.42,-0.65,-32.96,-41.05,-26.78,10.467688379007086,59.064646786381445,71.99688345108102,-215.93121747421588,-137.92164200091185,-245.22731920375824,-8.402188375576037,-1.1127921428571421,-32.45017209677423,-7.363871091027048,-2.0888791977594825,-57.52342770622211,-0.31374825544502744,-0.9232228474014774,0.22185942901105263,-0.8335592301606944,0.3797023086478501,0.40125449109187933,-0.4546878511892661,-0.05904007828078488,-0.8886918628734521
3.345,-4.42,-0.42,-8.9,-0.9,-0.5,-0.8,-32.96,-41.05,-26.78,10.467688379007086,59.064646786381445,71.99688345108102,-216.7328520986561,-138.26172941734103,-245.7536449672796,-8.465219274193549,-1.1127921428571421,-32.58400676267285,-7.482614921445471,-2.104605719898225,-57.98202938952986,-0.3149189163898714,-0.9229729586696334,0.22123967470698522,-0.8334023412900421,0.38044813228851126,0.4008737409340501,-0.45416584375325453,-0.05813893878294368,-0.8890181382655179
3.356,-4.25,-0.91,-9.12,-0.84,-0.4,-0.8,-32.96,-41.05,-26.78,9.945994168508244,59.064646786381445,74.70455672192939,-217.46161084814722,-138.66659538928053,-246.4014305223828,-8.52768487327189,-1.1187277880184325,-32.70978591013829,-7.602249535312444,-2.1203322420369672,-58.44252248971156,-0.31692589095039697,-0.9219232696518187,0.22274529067928048,-0.8335631566344541,0.38278522494805306,0.3983063336969082,-0.4524714836836699,-0.05943867794600132,-0.8897958192850369
3.368,-4.25,-0.91,-9.12,-0.84,-0.4,-0.8,-32.96,-41.05,-26.78,10.102722405371733,59.064646786381445,70.30357914486062,-218.1417856810056,-138.99048816683214,-247.04921607748602,-8.587747949308756,-1.1315883525345616,-32.83867420506916,-7.722766943538741,-2.1361426496125686,-58.90479316224574,-0.3191622468125169,-0.920865990472019,0.22392250400880573,-0.8335183327147176,0.38519829514654336,0.3960674973343225,-0.45097965501568166,-0.06023371986009149,-0.8904994383792462
3.38,-4.36,-0.42,-9.5,-0.81,-0.37,-0.69,-32.96,-41.05,-26.78,10.102722405371733,59.064646786381445,70.30357914486062,-218.82196051386396,-139.31438094438374,-247.69700163258923,-8.647811025345623,-1.1444489170506906,-32.967562500000035,-7.844133192495159,-2.152134808968031,-59.36888534712314,-0.32189805622131934,-0.9201046085282638,0.22313482643009064,-0.8333823559047601,0.387203203536816,0.39439514200539927,-0.4492833073546894,-0.05900159774003943,-0.8914389049152804
3.395,-4.36,-0.42,-9.5,-0.81,-0.37,-0.69,-32.96,-41.05,-26.78,10.461166282972469,59.064646786381445,64.54618144243626,-219.47784338840594,-139.61398176361897,-248.25571667386575,-8.709428675115209,-1.150384562211981,-33.10182114055303,-7.966348282181697,-2.1683087201033544,-59.83479904434376,-0.32477360205226075,-0.9192983651982984,0.222289503021928,-0.833253999527938,0.389305694205562,0.39259247156538857,-0.44744818658778224,-0.05771994631720817,-0.8924452521675735
3.406,-4.34,0.47,-9.9,-1.29,-0.41,-0.84,-32.96,-41.05,-26.78,10.461166282972469,59.064646786381445,64.54618144243626,-220.13372626294793,-139.9135825828542,-248.81443171514226,-8.771046324884795,-1.1563202073732715,-33.23607978110602,-8.089434182593722,-2.184566516675537,-60.30261015025524,-0.32870917286688023,-0.9189330769800864,0.21797311693207086,-0.8330161279295665,0.39085433768757155,0.3915571699254679,-0.44501057322540494,-0.05286668840319526,-0.8939634796650677
3.418,-4.32,-0.78,-8.93,-0.93,-0.61,-1.05,-32.96,-41.05,-26.78,10.819727353311634,59.064646786381445,91.27489224896298,-221.17828047055187,-140.24557267984457,-249.49460654800063,-8.832381324884794,-1.149677937788018,-33.37599141705072,-8.213390893731235,-2.200908198684578,-60.77231866485758,-0.3329476212843069,-0.917866827804688,0.21602399842814007,-0.832989960315703,0.3936626915837458,0.38878967484783356,-0.4418977342037015,-0.050499224457410605,-0.895642909219313
3.43,-4.32,-0.78,-8.93,-0.93,-0.61,-1.05,-32.96,-41.05,-26.78,9.950663294474394,59.064646786381445,87.63632497915734,-221.93133117835936,-140.73950916561077,-250.3448250890736,-8.89343367511521,-1.160701278801843,-33.50219453917054,-8.338214421049624,-2.21715600889523,-61.24400447904302,-0.33767779034152456,-0.9169469593725933,0.2125605410404792,-0.8329124041138866,0.3962782816367674,0.3862906296769783,-0.4384411442637324,-0.0466025449988158,-0.897550870879385
3.4450000000000003,-4.43,-0.67,-8.9,-0.96,-0.7,-0.98,-32.03,-40.53,-26.95,9.950663294474394,59.064646786381445,87.63632497915734,-222.68438188616685,-141.23344565137697,-251.19504363014656,-8.954486025345625,-1.171724619815668,-33.62839766129036,-8.463900770004276,-2.2335596063457626,-61.71747385739786,-0.3415353063254045,-0.9164611820126259,0.20845271981250982,-0.8329418212567408,0.3978831582255293,0.3845736792891346,-0.43538667519196755,-0.042283498725850535,-0.8992499923829775
3.456,-4.57,-0.35,-8.85,-0.9,-0.67,-0.93,-32.03,-40.53,-26.95,9.964125651556188,58.265807297247676,88.24294114674474,-223.4617245522907,-141.80025801209229,-251.98858093514798,-9.01709294930876,-1.181193387096774,-33.754176808755794,-8.590449940595192,-2.250118991036176,-62.19272679992211,-0.342435261666401,-0.9165374525345296,0.2066329830133094,-0.8327162300704688,0.3979212748095262,0.3850225178235523,-0.4351112176727802,-0.04022135198469355,-0.8994778880549725
3.468,-4.57,-0.35,-8.85,-0.9,-0.67,-0.93,-32.03,-40.53,-26.95,9.966438681896356,58.265807297247676,83.49864745105123,-224.1904833017818,-142.34277841449122,-252.74163164295547,-9.08167842165899,-1.1861397580645159,-33.87924933179727,-8.71788390281774,-2.2668121929711025,-62.66975731479885,-0.3394711703999951,-0.9160226383549388,0.21368633669122286,-0.8325502310263455,0.3983369933504226,0.3849516236444835,-0.437743574807485,-0.04722463075347979,-0.8978587845340498
3.481,-4.69,-0.56,-8.12,-0.87,-0.59,-0.96,-32.03,-40.53,-26.95,9.966438681896356,58.265807297247676,83.49864745105123,-224.9192420512729,-142.88529881689016,-253.49468235076296,-9.146263894009222,-1.1910861290322579,-34.00432185483874,-8.846230618484203,-2.2835752994367446,-63.14855541566654,-0.33483956393746067,-0.9158037343691837,0.221779139094796,-0.8322370261227856,0.39780551750840937,0.386176517398674,-0.4418868619595665,-0.05526563448766547,-0.8953668024179827
3.495,-4.69,-0.56,-8.12,-0.87,-0.59,-0.96,-32.03,-40.53,-26.95,9.393833083464918,58.265807297247676,81.56552794492168,-225.62370884244766,-143.36304066377878,-254.2720250168868,-9.212545264976963,-1.199000322580645,-34.119077661290355,-8.975490087594585,-2.300408310433103,-63.62912110252519,-0.3306199097102855,-0.9165620342331171,0.22495446807212607,-0.8316664944474729,0.3956247409458051,0.3896304741226184,-0.4461180531166772,-0.05826750169704519,-0.8930753500849581
3.5820000000000003,-4.71,-0.39,-8.5,-0.99,-0.69,-0.99,-32.03,-41.57,-26.95,9.393833083464918,58.265807297247676,81.56552794492168,-226.3281756336224,-143.8407825106674,-255.04936768301064,-9.278826635944705,-1.206914516129032,-34.23383346774197,-9.105686277416558,-2.317353168678606,-64.11130857449645,-0.3265905794905058,-0.9174472001363122,0.2272206600423852,-0.8312423163611689,0.3932243612819337,0.3929514132624206,-0.4498608728024411,-0.06054119800975879,-0.8910443078012278
3.6710000000000003,-4.69,-0.57,-8.79,-1.16,-0.74,-1.01,-32.03,-41.57,-26.95,9.725543686601794,58.99396833575446,89.43098518149965,-227.12981025806263,-144.3994975519439,-255.85100230745087,-9.345390656682033,-1.2124261866359445,-34.3539596198157,-9.236819187950122,-2.334409874173254,-64.59511783158031,-0.32733444687352764,-0.9176842052533423,0.2251840565371878,-0.8309727116562245,0.3930186105353989,0.39372671265171433,-0.4498183104017697,-0.05824149037727424,-0.8912190619740642
3.759,-4.68,-0.03,-9.08,-1.64,-0.73,-1.13,-32.4,-41.92,-27.62,9.979233437494084,58.99396833575446,97.79468155011914,-228.0690993129623,-144.99869919041438,-256.66883157076865,-9.411672027649775,-1.2204817050691241,-34.478184193548415,-9.36889281373989,-2.351544473287843,-65.08062477012442,-0.3309073506852989,-0.9184012824334106,0.21688570650714523,-0.8307008537621035,0.39253748432342556,0.3947789444232669,-0.44770125845405995,-0.04953188695884044,-0.8928102683957816
3.774,-4.68,-0.03,-9.08,-1.64,-0.73,-1.13,-32.4,-41.92,-27.62,10.215170091584378,59.748730530447254,121.534599564251,-229.39705970092388,-145.58980350944606,-257.58382866735195,-9.477812073732725,-1.220905679723502,-34.60650718894012,-9.50190316024125,-2.3687929169238835,-65.56788731102563,-0.33444216128665305,-0.9190253079099638,0.20866462128235516,-0.8304315528668075,0.39207031065430403,0.39580842273334765,-0.4455691604646076,-0.04090666112546844,-0.8943124556431219
3.787,-4.84,-0.04,-9.12,-1.62,-0.75,-1.15,-32.4,-41.92,-27.62,10.215170091584378,59.748730530447254,121.534599564251,-230.72502008888546,-146.18090782847773,-258.49882576393526,-9.543952119815675,-1.22132965437788,-34.73483018433183,-9.635848230181894,-2.3860473523768424,-66.05696337518084,-0.33498922257395886,-0.919710222050034,0.204732333098541,-0.8300421774055431,0.3908807598192706,0.3977967010056452,-0.4458836221338026,-0.03667886393806327,-0.8943391171435215
3.798,-4.7,0.02,-8.91,-1.47,-0.71,-1.13,-32.4,-41.92,-27.62,10.324805082905923,59.748730530447254,121.66958105764546,-232.03678583796946,-146.78820678638698,-259.4300174993961,-9.612353364055306,-1.2218949539170505,-34.8637184792627,-9.770728023561825,-2.4033077796467195,-66.54785296259006,-0.3350230725653913,-0.9199150465571373,0.20375438146607952,-0.8297885851947306,0.3905072380263986,0.39869161131069814,-0.446329972922917,-0.03550217129660873,-0.8941639397246205
3.81,-4.7,0.02,-8.91,-1.47,-0.71,-1.13,-32.4,-41.92,-27.62,10.07365375620981,59.748730530447254,113.75629367692716,-233.2270917954716,-147.36311646654107,-260.3450145959794,-9.67877605990784,-1.2216123041474651,-34.98963895161293,-9.906574496737939,-2.4205761960058214,-67.0405640623425,-0.33505670698627743,-0.9201192172076207,0.20277482395195726,-0.8295350098983684,0.39013130925933687,0.3995863221989832,-0.4467758615418091,-0.03432473832137781,-0.8939872157266809
3.825,-4.56,0.05,-8.73,-1.51,-0.67,-1.1,-30.55,-39.48,-29.97,10.07365375620981,59.748730530447254,113.75629367692716,-234.41739775297376,-147.93802614669517,-261.2600116925627,-9.745198755760374,-1.2213296543778798,-35.11555942396316,-10.043359687897949,-2.437840617820311,-67.53505473171973,-0.3341217482071395,-0.9212287232191803,0.1992493334768375,-0.8296391014726304,0.38777605723035696,0.40165742959214057,-0.44728248197609005,-0.03110255543903188,-0.8938517843370178
3.8360000000000003,-4.49,-0.14,-8.48,-1.51,-0.65,-1.05,-30.55,-39.48,-29.97,9.849314696972577,58.22519901211158,113.71444153095183,-235.64009298823106,-148.4805465490941,-262.15071683082965,-9.80964290322581,-1.2206230299539167,-35.238936048387124,-10.181083597041857,-2.455101045090188,-68.03132497072176,-0.3315734806729687,-0.9221931088416264,0.19904496205488056,-0.8297529223555484,0.3854594203824706,0.403647275577127,-0.44896449164364843,-0.03131940681791741,-0.8930005487118886
3.848,-4.49,-0.14,-8.48,-1.51,-0.65,-1.05,-30.55,-39.48,-29.97,9.596358684417751,58.22519901211158,111.76496070965035,-236.86278822348837,-149.00687231261546,-263.0009353719026,-9.8730977764977,-1.2226015783410136,-35.358779550691274,-10.319718262357377,-2.4723514859985345,-68.52933882844707,-0.32899197257771867,-0.923165459813491,0.1988210647460862,-0.8298638101383192,0.38310692937113466,0.4056539624982506,-0.45065545442403476,-0.03153750901967721,-0.8921407102709193
3.86,-4.71,0.18,-8.63,-1.63,-0.64,-0.97,-30.55,-39.48,-29.97,9.596358684417751,58.22519901211158,111.76496070965035,-238.08548345874567,-149.5331980761368,-263.8511539129755,-9.936552649769588,-1.2245801267281105,-35.478623052995424,-10.459249702938365,-2.489629888719167,-69.029046373088,-0.3248326730311081,-0.9249962750257679,0.19714366771448547,-0.8303290233265306,0.3787177708040903,0.40881115823664876,-0.45281060892284214,-0.030898887773424883,-0.8910711594374999
3.875,-4.71,0.18,-8.63,-1.63,-0.64,-0.97,-30.55,-39.48,-29.97,9.833280225845291,58.22519901211158,114.69750723985706,-239.40534652726845,-150.05142652021937,-264.63659389853814,-10.003116670506916,-1.222036278801843,-35.60058642857146,-10.59967791878482,-2.506936253252086,-69.53044760464455,-0.3206340728096737,-0.9268248979196588,0.19542108368775074,-0.8307782166876472,0.3742728083294846,0.41197987769119676,-0.4549740058847027,-0.030256793309517364,-0.8899905507520018
3.886,-4.92,0.68,-8.79,-1.68,-0.58,-0.96,-30.55,-39.48,-29.97,9.833280225845291,58.22519901211158,114.69750723985706,-240.72520959579123,-150.56965496430192,-265.42203388410076,-10.069680691244244,-1.2194924308755757,-35.7225498041475,-10.74104684988748,-2.524206666883494,-70.03357248220134,-0.31730333968719737,-0.9290951496297446,0.19000208829861231,-0.8310571037396208,0.36893710591697226,0.4162084840575957,-0.456796104347732,-0.02583824320830371,-0.8891960999918097
3.898,-4.68,0.54,-9.11,-1.71,-0.52,-1.02,-30.55,-39.48,-29.97,10.096182446845935,58.22519901211158,115.73747461642628,-242.08555926150797,-151.03929949175173,-266.1993765502246,-10.139212534562217,-1.209882338709677,-35.846774377880216,-10.883356496246343,-2.5414411296133914,-70.53842100575834,-0.31458119957103475,-0.9313834296323286,0.18320364593198002,-0.8312998728959621,0.3634889499692088,0.42049530862239043,-0.4582348635793726,-0.020017248976907775,-0.8886057165828894
3.911,-4.68,0.54,-9.11,-1.71,-0.52,-1.02,-30.55,-39.48,-29.97,10.256027496062986,58.22519901211158,117.90825506157206,-243.47020088554106,-151.4603601025688,-267.0253031329812,-10.205352580645167,-1.2022507949308752,-35.975521347926296,-11.026648800579839,-2.558539777826469,-71.04502513167246,-0.3118990975547756,-0.9335993460248239,0.17638371253190493,-0.831526344454167,0.3580370617170492,0.4247038979285593,-0.45965518752996437,-0.014202941210996385,-0.8879838878255337
3.9250000000000003,-4.76,0.22,-7.77,-1.76,-0.56,-1.01,-30.55,-39.48,-29.97,10.256027496062986,58.22519901211158,117.90825506157206,-244.85484250957415,-151.8814207133859,-267.8512297157378,-10.271492626728117,-1.1946192511520732,-36.10426831797238,-11.17087582835262,-2.5755305733350142,-71.5534487726575,-0.30598825069813945,-0.9362654826307768,0.17256342737918476,-0.8314347158969488,0.3510981562660236,0.4306348776724418,-0.46377527277341174,-0.011706011308618517,-0.885875536214422
3.936,-4.89,0.53,-8.13,-2.23,-0.46,-0.95,-30.73,-36.87,-34.17,9.11476275061507,58.22519901211158,120.6113584153957,-246.2799707308012,-152.33487060195813,-268.6690589790556,-10.338763271889407,-1.1915101036866353,-36.214077753456245,-11.316037579564687,-2.5924135161390263,-72.06369192871345,-0.29982093502261453,-0.93924999961037,0.1670833479257736,-0.8314598426551961,0.34314251139094915,0.4369527971395868,-0.46774131416196457,-0.00791549797752937,-0.8838299655011737
3.9490000000000003,-4.89,0.53,-8.13,-2.23,-0.46,-0.95,-30.73,-36.87,-34.17,9.502099767946032,58.91789795978808,141.3592665958673,-248.0856729656514,-152.70734729614247,-269.43830432574066,-10.407871140553002,-1.1840198847926262,-36.32897488479265,-11.462150032394488,-2.6092525189523026,-72.5754869653513,-0.29216275915570633,-0.9420512083660535,0.16486492343304338,-0.8315234575268655,0.3353804077721536,0.4428190619938928,-0.4724506976871681,-0.007713812199068665,-0.8813233432493806
