time,ax,ay,az,gx,gy,gz,mx,my,mz
3547.00,-0.04,0.12,9.85,-0.37,-0.01,1.36,-42.00,61.00,90.00
3560.00,-0.08,-0.47,9.85,-0.34,0.02,1.38,-39.00,63.00,87.00
3572.00,-0.08,-0.47,9.85,-0.34,0.02,1.38,-39.00,63.00,87.00
3583.00,-0.12,-0.62,9.89,-0.32,0.05,1.38,-39.00,63.00,87.00
3595.00,-0.12,-0.62,9.89,-0.32,0.05,1.38,-39.00,63.00,87.00
3606.00,-0.06,-0.50,9.90,-0.32,0.02,1.40,-39.00,63.00,87.00
3620.00,-0.08,-0.60,9.93,-0.32,0.02,1.42,-39.00,63.00,87.00
3631.00,-0.08,-0.60,9.93,-0.32,0.02,1.42,-39.00,63.00,87.00
3643.00,-0.12,-1.50,10.14,-0.33,0.01,1.44,-39.00,63.00,87.00
3655.00,-0.12,-1.50,10.14,-0.33,0.01,1.44,-39.00,63.00,87.00
3669.00,0.93,-1.17,11.47,-0.21,-0.25,1.38,-39.00,63.00,87.00
3681.00,0.15,-0.95,9.50,0.10,0.04,1.15,-39.00,63.00,87.00
3692.00,0.15,-0.95,9.50,0.10,0.04,1.15,-39.00,63.00,87.00
3704.00,-0.11,-1.02,10.21,0.10,0.04,1.09,-35.00,64.00,90.00
3717.00,-0.11,-1.02,10.21,0.10,0.04,1.09,-35.00,64.00,90.00
3728.00,0.05,-0.48,9.74,0.01,-0.11,1.10,-35.00,64.00,90.00
3740.00,0.14,-0.64,10.01,-0.07,-0.04,1.08,-35.00,64.00,90.00
3751.00,0.14,-0.64,10.01,-0.07,-0.04,1.08,-35.00,64.00,90.00
3765.00,0.67,0.48,9.27,-0.05,-0.09,0.98,-35.00,64.00,90.00
3776.00,0.67,0.48,9.27,-0.05,-0.09,0.98,-35.00,64.00,90.00
3788.00,0.09,0.70,10.00,0.02,0.02,0.79,-35.00,64.00,90.00
3800.00,1.20,0.22,11.07,-0.05,-0.04,0.68,-35.00,64.00,90.00
3813.00,1.20,0.22,11.07,-0.05,-0.04,0.68,-35.00,64.00,90.00
3825.00,-0.37,-0.17,9.54,0.02,0.04,0.46,-33.00,63.00,87.00
3836.00,-0.37,-0.17,9.54,0.02,0.04,0.46,-33.00,63.00,87.00
3848.00,0.38,0.29,9.80,-0.02,-0.04,0.28,-33.00,63.00,87.00
3860.00,0.43,0.28,10.00,-0.01,-0.01,0.08,-33.00,63.00,87.00
3873.00,0.43,0.28,10.00,-0.01,-0.01,0.08,-33.00,63.00,87.00
3885.00,-0.19,0.44,9.75,-0.00,0.01,-0.02,-33.00,63.00,87.00
3896.00,-0.19,0.44,9.75,-0.00,0.01,-0.02,-33.00,63.00,87.00
3908.00,-0.11,0.47,9.88,-0.01,-0.00,-0.01,-33.00,63.00,87.00
3921.00,-0.13,0.34,9.87,-0.01,0.02,-0.00,-33.00,63.00,87.00
3933.00,-0.13,0.34,9.87,-0.01,0.02,-0.00,-33.00,63.00,87.00
3944.00,-0.11,0.08,9.85,-0.01,0.02,-0.00,-33.00,64.00,87.00
3955.00,-0.11,0.08,9.85,-0.01,0.02,-0.00,-33.00,64.00,87.00
3960.00,-0.13,-0.28,9.86,-0.01,0.02,-0.00,-33.00,64.00,87.00
4037.00,-0.13,-0.63,9.84,0.00,-0.01,-0.01,-33.00,64.00,87.00
4114.00,-0.09,-0.45,9.84,0.01,-0.02,-0.01,-32.00,64.00,87.00
4191.00,0.01,-0.65,9.86,0.00,0.01,-0.10,-32.00,64.00,87.00
4281.00,-0.10,0.17,9.84,0.02,-0.00,-0.18,-33.00,64.00,93.00
4293.00,-0.10,0.17,9.84,0.02,-0.00,-0.18,-33.00,64.00,93.00
4304.00,-0.06,-0.80,9.76,0.00,0.01,-0.20,-33.00,64.00,93.00
4316.00,-0.06,-0.80,9.76,0.00,0.01,-0.20,-33.00,64.00,93.00
4329.00,-0.06,-0.67,9.70,-0.04,0.00,-0.22,-33.00,66.00,90.00
4340.00,-0.04,-0.06,9.92,-0.05,-0.05,-0.25,-33.00,66.00,90.00
4352.00,-0.04,-0.06,9.92,-0.05,-0.05,-0.25,-33.00,66.00,90.00
