time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
2.34,-0.01,-0.23,10.03,-0.01,-0.05,0.0,30.0,-3.0,90.0,10.032641725886556,2.9215229778371645
2.354,0.26,-0.06,9.4,-0.01,-0.03,-0.01,30.0,-3.0,90.0,9.403786471416714,1.9002860271582585
2.365,0.26,-0.06,9.4,-0.01,-0.03,-0.01,30.0,-3.0,90.0,9.403786471416714,1.9002860271582585
2.377,0.31,-0.0,9.75,-0.0,-0.01,0.0,30.0,-3.0,90.0,9.75492696025962,0.5729577951308232
2.388,0.31,-0.0,9.75,-0.0,-0.01,0.0,30.0,-3.0,90.0,9.75492696025962,0.5729577951308232
2.4,0.15,-0.05,9.74,0.01,0.04,0.01,30.0,-3.0,90.0,9.741283283017696,2.4308540536241865
2.413,-0.15,-0.01,10.2,0.01,0.04,0.0,30.0,-3.0,90.0,10.201107782981218,2.362365508345388
2.425,-0.15,-0.01,10.2,0.01,0.04,0.0,30.0,-3.0,90.0,10.201107782981218,2.362365508345388
2.436,0.16,0.0,9.76,-0.01,-0.02,-0.0,30.0,-3.0,90.0,9.761311387308572,1.2811725781509187
2.448,0.16,0.0,9.76,-0.01,-0.02,-0.0,30.0,-3.0,90.0,9.761311387308572,1.2811725781509187
2.461,0.22,-0.0,9.65,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.652507446254575,0.0
2.472,-0.02,-0.01,10.0,0.0,0.02,0.0,32.0,-2.0,87.0,10.00002499996875,1.1459155902616465
2.484,-0.02,-0.01,10.0,0.0,0.02,0.0,32.0,-2.0,87.0,10.00002499996875,1.1459155902616465
2.495,0.14,-0.0,9.84,-0.0,-0.0,-0.0,32.0,-2.0,87.0,9.840995884563716,0.0
2.508,0.14,-0.0,9.84,-0.0,-0.0,-0.0,32.0,-2.0,87.0,9.840995884563716,0.0
2.52,0.17,0.01,9.76,-0.0,0.0,-0.0,32.0,-2.0,87.0,9.761485542682527,0.0
2.531,0.17,0.01,9.76,-0.0,0.0,-0.0,32.0,-2.0,87.0,9.761485542682527,0.0
2.543,0.08,0.03,9.88,-0.0,0.01,-0.0,32.0,-2.0,87.0,9.880369426291713,0.5729577951308232
2.556,0.12,0.04,9.84,-0.0,-0.0,-0.0,32.0,-2.0,87.0,9.840812974546362,0.0
2.568,0.12,0.04,9.84,-0.0,-0.0,-0.0,32.0,-2.0,87.0,9.840812974546362,0.0
2.58,0.09,0.1,9.89,-0.0,0.0,-0.0,32.0,-2.0,87.0,9.890915023393944,0.0
2.591,0.09,0.1,9.89,-0.0,0.0,-0.0,32.0,-2.0,87.0,9.890915023393944,0.0
2.603,0.12,0.12,9.81,0.0,-0.0,-0.0,30.0,-2.0,90.0,9.811467780103037,0.0
2.617,0.11,0.15,9.85,0.0,-0.0,-0.0,30.0,-2.0,90.0,9.851756188619367,0.0
2.628,0.11,0.15,9.85,0.0,-0.0,-0.0,30.0,-2.0,90.0,9.851756188619367,0.0
2.64,0.13,0.17,9.84,-0.0,-0.0,-0.0,30.0,-2.0,90.0,9.842326960632835,0.0
2.652,0.11,0.19,9.86,-0.0,-0.0,-0.0,30.0,-2.0,90.0,9.862443916190347,0.0
2.666,0.11,0.19,9.86,-0.0,-0.0,-0.0,30.0,-2.0,90.0,9.862443916190347,0.0
2.678,0.12,0.2,9.84,-0.0,-0.0,0.0,30.0,-2.0,90.0,9.842763839491425,0.0
2.689,0.12,0.2,9.84,-0.0,-0.0,0.0,30.0,-2.0,90.0,9.842763839491425,0.0
2.701,0.11,0.2,9.85,0.0,-0.0,-0.0,30.0,-2.0,90.0,9.852644315106478,0.0
2.715,0.12,0.22,9.86,0.0,-0.0,-0.0,34.0,-2.0,87.0,9.863184070065811,0.0
2.727,0.12,0.22,9.86,0.0,-0.0,-0.0,34.0,-2.0,87.0,9.863184070065811,0.0
2.738,0.12,0.24,9.84,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.8436578567116,0.0
2.75,0.12,0.24,9.84,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.8436578567116,0.0
2.762,0.12,0.27,9.84,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.844434976168007,0.0
2.775,0.11,0.26,9.84,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.844048963714068,0.0
2.787,0.11,0.26,9.84,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.844048963714068,0.0
2.798,0.11,0.26,9.84,-0.0,0.0,-0.0,34.0,-2.0,87.0,9.844048963714068,0.0
2.809,0.11,0.26,9.84,-0.0,0.0,-0.0,34.0,-2.0,87.0,9.844048963714068,0.0
2.822,0.12,0.25,9.86,-0.0,-0.0,-0.0,34.0,-2.0,87.0,9.863898823487595,0.0
2.834,0.12,0.23,9.87,-0.0,0.0,-0.0,34.0,-2.0,87.0,9.873408732550272,0.0
2.846,0.12,0.23,9.87,-0.0,0.0,-0.0,34.0,-2.0,87.0,9.873408732550272,0.0
2.858,0.12,0.21,9.83,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.832975134718891,0.0
2.871,0.12,0.21,9.83,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.832975134718891,0.0
2.882,0.11,0.19,9.85,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.852446396707773,0.0
2.894,0.11,0.19,9.84,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.842448882265023,0.0
2.905,0.11,0.19,9.84,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.842448882265023,0.0
2.917,0.13,0.22,9.84,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.843317530182595,0.0
2.93,0.13,0.22,9.84,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.843317530182595,0.0
2.942,0.12,0.22,9.83,-0.0,0.0,-0.0,32.0,-3.0,90.0,9.833193784320535,0.0
2.954,0.11,0.2,9.86,0.0,0.0,-0.0,32.0,-3.0,90.0,9.862641633963994,0.0
2.966,0.11,0.2,9.86,0.0,0.0,-0.0,32.0,-3.0,90.0,9.862641633963994,0.0
2.979,0.12,0.19,9.83,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.8325683318246,0.0
2.991,0.12,0.19,9.83,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.8325683318246,0.0
3.003,0.13,0.19,9.85,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.8526899880185,0.0
3.014,0.13,0.2,9.85,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.8528879015241,0.0
3.027,0.13,0.2,9.85,-0.0,0.0,-0.0,30.0,-3.0,90.0,9.8528879015241,0.0
3.039,0.11,0.2,9.84,-0.0,-0.0,-0.0,30.0,-3.0,90.0,9.84264700169624,0.0
3.05,0.11,0.2,9.84,-0.0,-0.0,-0.0,30.0,-3.0,90.0,9.84264700169624,0.0
3.062,0.11,0.21,9.85,-0.0,-0.0,-0.0,30.0,-3.0,90.0,9.852852378879936,0.0
3.074,0.11,0.2,9.86,-0.0,-0.0,-0.0,30.0,-3.0,90.0,9.862641633963994,0.0
3.087,0.11,0.2,9.86,-0.0,-0.0,-0.0,30.0,-3.0,90.0,9.862641633963994,0.0
3.099,0.11,0.19,9.85,-0.0,0.0,-0.0,30.0,-3.0,87.0,9.852446396707773,0.0
3.111,0.11,0.19,9.85,-0.0,0.0,-0.0,30.0,-3.0,87.0,9.852446396707773,0.0
3.122,0.11,0.2,9.84,-0.0,-0.0,-0.0,30.0,-3.0,87.0,9.84264700169624,0.0
